edge_id,hour,duration_mins,traffic_density,is_weekend,daily_train_volume,track_distance_km,trains_affected,delay_mins
GGN-PTRD,8,60,1,0,11,30,1,47
GGN-PTRD,13,180,0,0,11,30,0,0
GGN-PTRD,0,360,4,0,11,30,4,350
ADH-BCT,2,480,2,1,4,18,2,234
ADH-BCT,6,120,0,1,4,18,0,0
ADH-BCT,7,480,2,1,4,18,2,235
ADH-BCT,2,180,0,1,4,18,0,0
ADH-BCT,14,360,2,0,4,18,2,167
ADH-BCT,6,300,2,1,4,18,2,163
ADH-BCT,22,480,0,1,4,18,0,0
ADH-BCT,9,360,2,0,4,18,2,176
ADH-BCT,11,360,0,1,4,18,0,0
ADH-BCT,12,240,0,0,4,18,0,0
ADH-BCT,16,240,2,0,4,18,2,130
ADH-BCT,5,60,0,0,4,18,0,0
ADH-BCT,23,240,0,1,4,18,0,0
ADH-BCT,7,480,2,1,4,18,2,227
ADH-BCT,10,300,0,0,4,18,0,0
DRD-PLG,6,360,1,0,5,33,1,116
DRD-PLG,19,60,2,1,5,33,2,113
DRD-PLG,18,180,2,0,5,33,2,104
DRD-PLG,2,240,1,0,5,33,1,66
DRD-PLG,21,120,0,0,5,33,0,0
DRD-PLG,13,240,0,1,5,33,0,0
DRD-PLG,8,300,0,0,5,33,0,0
DRD-PLG,9,180,0,0,5,33,0,0
DRD-PLG,1,480,3,0,5,33,3,303
DRD-PLG,19,360,2,0,5,33,2,187
DRD-PLG,20,180,0,0,5,33,0,0
DRD-PLG,15,360,2,0,5,33,2,186
DRD-PLG,14,240,0,0,5,33,0,0
DRD-PLG,17,180,2,1,5,33,2,120
DRD-PLG,4,180,0,0,5,33,0,0
BIM-BL,23,360,4,1,15,18,4,356
BIM-BL,16,240,1,1,15,18,1,65
BIM-BL,22,180,2,1,15,18,2,116
BIM-BL,1,480,3,0,15,18,3,299
BIM-BL,13,120,2,1,15,18,2,106
BIM-BL,23,240,3,1,15,18,3,227
BIM-BL,3,360,2,1,15,18,2,181
BIM-BL,2,60,0,0,15,18,0,0
BIM-BL,6,60,1,0,15,18,1,46
BIM-BL,7,360,5,1,15,18,5,508
BIM-BL,23,300,4,0,15,18,4,301
BIM-BL,22,480,4,0,15,18,4,376
BIM-BL,1,180,2,0,15,18,2,103
BIM-BL,13,180,2,1,15,18,2,105
BIM-BL,23,240,3,0,15,18,3,209
AML-BIM,3,480,4,0,12,6,4,390
AML-BIM,13,300,2,1,12,6,2,161
AML-BIM,7,120,1,1,12,6,1,44
AML-BIM,2,120,0,0,12,6,0,0
AML-BIM,4,300,4,1,12,6,4,377
AML-BIM,20,180,2,1,12,6,2,118
AML-BIM,23,60,1,1,12,6,1,43
AML-BIM,15,180,0,0,12,6,0,0
AML-BIM,8,180,1,0,12,6,1,45
AML-BIM,15,300,1,1,12,6,1,96
AML-BIM,17,120,1,1,12,6,1,41
AML-BIM,10,300,4,1,12,6,4,319
AML-BIM,3,240,3,0,12,6,3,199
AML-BIM,0,60,0,1,12,6,0,0
AML-BIM,19,480,3,1,12,6,3,311
AML-NVS,15,480,1,1,8,15,1,162
AML-NVS,9,60,0,1,8,15,0,0
AML-NVS,6,480,4,0,8,15,4,427
AML-NVS,1,180,0,0,8,15,0,0
AML-NVS,23,240,1,1,8,15,1,71
AML-NVS,8,120,0,0,8,15,0,0
AML-NVS,0,120,0,0,8,15,0,0
AML-NVS,13,480,2,0,8,15,2,216
AML-NVS,21,480,3,1,8,15,3,317
AML-NVS,20,300,2,1,8,15,2,159
AML-NVS,21,120,1,0,8,15,1,44
AML-NVS,4,240,2,0,8,15,2,122
AML-NVS,5,300,1,1,8,15,1,92
AML-NVS,11,120,2,0,8,15,2,114
AML-NVS,13,240,2,0,8,15,2,137
MRL-NVS,21,300,3,0,12,9,3,248
MRL-NVS,15,240,0,0,12,9,0,0
MRL-NVS,16,120,0,0,12,9,0,0
MRL-NVS,14,240,0,1,12,9,0,0
MRL-NVS,22,480,5,1,12,9,5,508
MRL-NVS,17,60,0,1,12,9,0,0
MRL-NVS,18,360,4,1,12,9,4,376
MRL-NVS,1,240,1,1,12,9,1,72
MRL-NVS,12,120,4,0,12,9,4,262
MRL-NVS,0,360,3,1,12,9,3,262
MRL-NVS,20,480,3,1,12,9,3,308
MRL-NVS,3,240,3,1,12,9,3,202
MRL-NVS,1,120,0,0,12,9,0,0
MRL-NVS,17,120,0,0,12,9,0,0
MRL-NVS,15,240,0,0,12,9,0,0
MRL-SCH,10,360,0,1,9,6,0,0
MRL-SCH,11,180,0,0,9,6,0,0
MRL-SCH,11,120,0,1,9,6,0,0
MRL-SCH,6,480,1,1,9,6,1,165
MRL-SCH,9,240,0,0,9,6,0,0
MRL-SCH,1,60,0,1,9,6,0,0
MRL-SCH,17,300,4,1,9,6,4,349
MRL-SCH,20,120,3,1,9,6,3,214
MRL-SCH,5,60,3,0,9,6,3,183
MRL-SCH,15,480,4,0,9,6,4,393
MRL-SCH,4,360,4,0,9,6,4,353
MRL-SCH,7,480,1,0,9,6,1,167
MRL-SCH,1,360,3,0,9,6,3,261
MRL-SCH,13,360,0,1,9,6,0,0
MRL-SCH,13,300,0,0,9,6,0,0
SCH-UDN,18,480,2,0,4,11,2,226
SCH-UDN,6,240,0,0,4,11,0,0
SCH-UDN,18,180,0,1,4,11,0,0
SCH-UDN,19,180,0,1,4,11,0,0
SCH-UDN,8,300,0,0,4,11,0,0
SCH-UDN,1,120,0,0,4,11,0,0
SCH-UDN,21,480,2,1,4,11,2,234
SCH-UDN,23,360,1,1,4,11,1,119
SCH-UDN,1,240,0,1,4,11,0,0
SCH-UDN,21,360,2,0,4,11,2,173
SCH-UDN,13,60,0,0,4,11,0,0
SCH-UDN,4,480,2,0,4,11,2,223
SCH-UDN,19,480,2,0,4,11,2,230
SCH-UDN,13,240,0,0,4,11,0,0
SCH-UDN,7,480,0,1,4,11,0,0
MKC-SJP,4,360,2,0,6,63,2,186
MKC-SJP,17,480,3,0,6,63,3,294
MKC-SJP,4,120,0,1,6,63,0,0
MKC-SJP,13,120,0,0,6,63,0,0
MKC-SJP,6,180,2,0,6,63,2,113
MKC-SJP,13,60,0,0,6,63,0,0
MKC-SJP,19,480,2,0,6,63,2,220
MKC-SJP,0,120,0,1,6,63,0,0
MKC-SJP,14,240,0,0,6,63,0,0
MKC-SJP,10,300,0,1,6,63,0,0
MKC-SJP,8,360,1,0,6,63,1,119
MKC-SJP,7,60,1,0,6,63,1,42
MKC-SJP,0,360,1,0,6,63,1,115
MKC-SJP,14,60,0,0,6,63,0,0
MKC-SJP,1,300,1,1,6,63,1,96
BDTS-UMB,3,120,0,1,1,1572,0,0
BDTS-UMB,13,240,0,1,1,1572,0,0
BDTS-UMB,13,240,0,0,1,1572,0,0
BDTS-UMB,20,240,0,0,1,1572,0,0
BDTS-UMB,3,180,0,0,1,1572,0,0
BDTS-UMB,13,300,0,1,1,1572,0,0
BDTS-UMB,9,240,1,0,1,1572,1,72
BDTS-UMB,8,300,1,1,1,1572,1,94
BDTS-UMB,13,240,0,0,1,1572,0,0
BDTS-UMB,1,300,0,0,1,1572,0,0
BDTS-UMB,18,60,0,1,1,1572,0,0
BDTS-UMB,9,300,1,1,1,1572,1,94
BDTS-UMB,9,240,1,0,1,1572,1,66
BDTS-UMB,15,300,0,1,1,1572,0,0
BDTS-UMB,9,480,1,1,1,1572,1,169
ADH-UMB,13,240,1,1,1,1565,1,65
ADH-UMB,17,180,0,1,1,1565,0,0
ADH-UMB,8,480,1,0,1,1565,1,161
ADH-UMB,8,240,0,1,1,1565,0,0
ADH-UMB,0,180,0,1,1,1565,0,0
ADH-UMB,8,60,0,0,1,1565,0,0
ADH-UMB,12,60,0,1,1,1565,0,0
ADH-UMB,17,240,0,0,1,1565,0,0
ADH-UMB,9,120,0,0,1,1565,0,0
ADH-UMB,10,120,0,0,1,1565,0,0
ADH-UMB,12,180,0,1,1,1565,0,0
ADH-UMB,7,180,0,0,1,1565,0,0
ADH-UMB,4,480,0,1,1,1565,0,0
ADH-UMB,23,480,0,0,1,1565,0,0
ADH-UMB,1,300,0,1,1,1565,0,0
ADH-CDG,20,120,0,0,1,1632,0,0
ADH-CDG,22,180,0,0,1,1632,0,0
ADH-CDG,10,300,1,1,1,1632,1,90
ADH-CDG,9,120,0,1,1,1632,0,0
ADH-CDG,23,60,0,1,1,1632,0,0
ADH-CDG,23,180,0,1,1,1632,0,0
ADH-CDG,22,60,0,1,1,1632,0,0
ADH-CDG,21,60,0,0,1,1632,0,0
ADH-CDG,3,60,0,1,1,1632,0,0
ADH-CDG,17,300,0,0,1,1632,0,0
ADH-CDG,10,120,1,0,1,1632,1,40
ADH-CDG,15,480,0,1,1,1632,0,0
ADH-CDG,7,480,1,0,1,1632,1,162
ADH-CDG,7,180,0,1,1,1632,0,0
ADH-CDG,9,480,1,0,1,1632,1,165
BVI-CDG,11,360,1,0,1,1620,1,118
BVI-CDG,1,180,0,1,1,1620,0,0
BVI-CDG,4,60,0,0,1,1620,0,0
BVI-CDG,0,240,0,1,1,1620,0,0
BVI-CDG,1,120,0,0,1,1620,0,0
BVI-CDG,8,240,0,1,1,1620,0,0
BVI-CDG,3,480,0,0,1,1620,0,0
BVI-CDG,18,60,0,1,1,1620,0,0
BVI-CDG,14,60,0,1,1,1620,0,0
BVI-CDG,16,240,1,1,1,1620,1,67
BVI-CDG,7,360,0,0,1,1620,0,0
BVI-CDG,0,240,0,0,1,1620,0,0
BVI-CDG,7,360,0,0,1,1620,0,0
BVI-CDG,23,180,0,1,1,1620,0,0
BVI-CDG,0,120,0,0,1,1620,0,0
BVI-CNDM,19,360,0,0,1,1634,0,0
BVI-CNDM,2,60,0,0,1,1634,0,0
BVI-CNDM,1,300,0,1,1,1634,0,0
BVI-CNDM,10,240,1,1,1,1634,1,65
BVI-CNDM,17,480,0,1,1,1634,0,0
BVI-CNDM,15,60,0,1,1,1634,0,0
BVI-CNDM,8,360,1,0,1,1634,1,117
BVI-CNDM,4,240,0,1,1,1634,0,0
BVI-CNDM,12,180,1,0,1,1634,1,46
BVI-CNDM,9,300,1,0,1,1634,1,93
BVI-CNDM,9,120,0,1,1,1634,0,0
BVI-CNDM,0,60,0,0,1,1634,0,0
BVI-CNDM,1,480,0,0,1,1634,0,0
BVI-CNDM,18,60,0,1,1,1634,0,0
BVI-CNDM,17,240,0,0,1,1634,0,0
CNDM-DRD,5,240,0,0,1,1544,0,0
CNDM-DRD,5,60,0,0,1,1544,0,0
CNDM-DRD,0,240,0,0,1,1544,0,0
CNDM-DRD,1,60,0,1,1,1544,0,0
CNDM-DRD,17,480,0,1,1,1544,0,0
CNDM-DRD,13,300,1,0,1,1544,1,92
CNDM-DRD,19,360,0,1,1,1544,0,0
CNDM-DRD,3,120,0,0,1,1544,0,0
CNDM-DRD,15,120,1,0,1,1544,1,43
CNDM-DRD,9,300,0,0,1,1544,0,0
CNDM-DRD,6,240,0,0,1,1544,0,0
CNDM-DRD,2,360,0,0,1,1544,0,0
CNDM-DRD,12,120,0,0,1,1544,0,0
CNDM-DRD,21,180,0,1,1,1544,0,0
CNDM-DRD,18,60,0,0,1,1544,0,0
DRD-KLK,4,360,0,0,1,1567,0,0
DRD-KLK,7,180,0,0,1,1567,0,0
DRD-KLK,16,240,0,1,1,1567,0,0
DRD-KLK,0,480,0,1,1,1567,0,0
DRD-KLK,16,360,0,1,1,1567,0,0
DRD-KLK,8,60,0,0,1,1567,0,0
DRD-KLK,5,60,0,1,1,1567,0,0
DRD-KLK,8,180,0,1,1,1567,0,0
DRD-KLK,7,120,0,0,1,1567,0,0
DRD-KLK,13,180,1,1,1,1567,1,49
DRD-KLK,14,480,0,1,1,1567,0,0
DRD-KLK,18,480,0,1,1,1567,0,0
DRD-KLK,0,480,0,1,1,1567,0,0
DRD-KLK,2,240,0,0,1,1567,0,0
DRD-KLK,18,480,0,0,1,1567,0,0
KLK-VAPI,19,300,0,1,1,1517,0,0
KLK-VAPI,12,180,0,1,1,1517,0,0
KLK-VAPI,10,300,0,1,1,1517,0,0
KLK-VAPI,2,300,0,1,1,1517,0,0
KLK-VAPI,1,480,0,0,1,1517,0,0
KLK-VAPI,4,60,0,1,1,1517,0,0
KLK-VAPI,13,240,0,0,1,1517,0,0
KLK-VAPI,17,360,0,0,1,1517,0,0
KLK-VAPI,7,480,0,0,1,1517,0,0
KLK-VAPI,6,480,0,1,1,1517,0,0
KLK-VAPI,5,120,0,0,1,1517,0,0
KLK-VAPI,4,60,0,0,1,1517,0,0
KLK-VAPI,5,60,0,0,1,1517,0,0
KLK-VAPI,6,360,0,1,1,1517,0,0
KLK-VAPI,21,300,1,1,1,1517,1,89
GGC-HAN,18,300,5,1,13,44,5,449
GGC-HAN,6,60,0,1,13,44,0,0
GGC-HAN,21,480,3,1,13,44,3,305
GGC-HAN,13,480,7,1,13,44,8,979
GGC-HAN,19,480,3,0,13,44,3,317
GGC-HAN,23,180,0,1,13,44,0,0
GGC-HAN,3,60,1,0,13,44,1,42
GGC-HAN,16,360,7,0,13,44,7,747
GGC-HAN,11,180,0,0,13,44,0,0
GGC-HAN,19,480,3,1,13,44,3,313
GGC-HAN,7,120,1,0,13,44,1,46
GGC-HAN,21,240,0,0,13,44,0,0
GGC-HAN,3,480,6,1,13,44,6,739
GGC-HAN,23,180,0,1,13,44,0,0
GGC-HAN,8,360,2,0,13,44,2,183
SIR-UBC,17,360,0,1,2,46,0,0
SIR-UBC,7,180,0,1,2,46,0,0
SIR-UBC,21,300,0,1,2,46,0,0
SIR-UBC,10,240,1,1,2,46,1,71
SIR-UBC,1,60,0,1,2,46,0,0
SIR-UBC,2,60,0,0,2,46,0,0
SIR-UBC,1,480,0,0,2,46,0,0
SIR-UBC,0,360,0,0,2,46,0,0
SIR-UBC,13,60,0,1,2,46,0,0
SIR-UBC,19,60,0,0,2,46,0,0
SIR-UBC,6,60,0,0,2,46,0,0
SIR-UBC,21,300,0,0,2,46,0,0
SIR-UBC,9,360,1,0,2,46,1,115
SIR-UBC,6,60,0,1,2,46,0,0
SIR-UBC,0,360,0,0,2,46,0,0
BH-VS,6,360,0,1,1,67,0,0
BH-VS,7,120,0,1,1,67,0,0
BH-VS,11,360,0,0,1,67,0,0
BH-VS,22,240,0,1,1,67,0,0
BH-VS,15,240,0,0,1,67,0,0
BH-VS,0,60,0,0,1,67,0,0
BH-VS,16,240,0,0,1,67,0,0
BH-VS,18,480,0,0,1,67,0,0
BH-VS,5,480,0,0,1,67,0,0
BH-VS,2,120,0,0,1,67,0,0
BH-VS,14,300,0,0,1,67,0,0
BH-VS,5,60,0,0,1,67,0,0
BH-VS,12,300,0,0,1,67,0,0
BH-VS,11,480,0,1,1,67,0,0
BH-VS,18,300,0,0,1,67,0,0
BRC-VS,20,480,1,1,7,3,1,161
BRC-VS,17,60,0,0,7,3,0,0
BRC-VS,7,120,1,0,7,3,1,47
BRC-VS,11,480,2,0,7,3,2,217
BRC-VS,5,120,1,1,7,3,1,43
BRC-VS,14,240,2,0,7,3,2,127
BRC-VS,21,120,1,0,7,3,1,41
BRC-VS,23,120,0,0,7,3,0,0
BRC-VS,3,480,4,0,7,3,4,416
BRC-VS,9,60,2,1,7,3,2,116
BRC-VS,6,60,0,0,7,3,0,0
BRC-VS,9,480,4,1,7,3,4,393
BRC-VS,14,180,2,0,7,3,2,113
BRC-VS,5,240,2,1,7,3,2,133
BRC-VS,11,480,2,1,7,3,2,237
BVI-VR,14,180,0,0,7,26,0,0
BVI-VR,20,180,1,1,7,26,1,43
BVI-VR,12,60,0,0,7,26,0,0
BVI-VR,16,180,2,1,7,26,2,108
BVI-VR,10,480,1,1,7,26,1,162
BVI-VR,23,360,2,0,7,26,2,178
BVI-VR,16,120,1,0,7,26,1,46
BVI-VR,9,240,0,0,7,26,0,0
BVI-VR,11,180,0,0,7,26,0,0
BVI-VR,9,180,0,0,7,26,0,0
BVI-VR,12,60,0,1,7,26,0,0
BVI-VR,8,360,0,0,7,26,0,0
BVI-VR,18,180,3,0,7,26,3,199
BVI-VR,17,240,4,1,7,26,4,338
BVI-VR,11,360,0,0,7,26,0,0
BOR-VR,3,480,1,0,2,43,1,159
BOR-VR,3,240,0,0,2,43,0,0
BOR-VR,17,180,1,0,2,43,1,39
BOR-VR,5,480,1,0,2,43,1,160
BOR-VR,13,180,0,1,2,43,0,0
BOR-VR,5,240,1,0,2,43,1,67
BOR-VR,20,480,0,1,2,43,0,0
BOR-VR,9,180,0,1,2,43,0,0
BOR-VR,23,300,0,0,2,43,0,0
BOR-VR,2,240,0,0,2,43,0,0
BOR-VR,14,60,0,1,2,43,0,0
BOR-VR,6,180,1,0,2,43,1,46
BOR-VR,4,240,0,1,2,43,0,0
BOR-VR,18,240,1,0,2,43,1,65
BOR-VR,0,120,0,0,2,43,0,0
GIMB-SIOB,1,300,1,1,8,53,1,90
GIMB-SIOB,2,180,0,0,8,53,0,0
GIMB-SIOB,10,480,5,1,8,53,5,579
GIMB-SIOB,23,240,0,0,8,53,0,0
GIMB-SIOB,1,180,0,1,8,53,0,0
GIMB-SIOB,6,300,2,0,8,53,2,160
GIMB-SIOB,11,360,3,1,8,53,3,283
GIMB-SIOB,3,120,0,1,8,53,0,0
GIMB-SIOB,0,480,1,0,8,53,1,161
GIMB-SIOB,6,120,0,1,8,53,0,0
GIMB-SIOB,2,60,0,0,8,53,0,0
GIMB-SIOB,2,480,2,1,8,53,2,221
GIMB-SIOB,4,480,4,1,8,53,4,411
GIMB-SIOB,2,300,1,1,8,53,1,90
GIMB-SIOB,19,60,0,0,8,53,0,0
ADI-DHG,0,60,0,0,6,131,0,0
ADI-DHG,22,300,1,0,6,131,1,89
ADI-DHG,15,120,0,1,6,131,0,0
ADI-DHG,4,120,0,0,6,131,0,0
ADI-DHG,9,120,1,1,6,131,1,49
ADI-DHG,16,120,1,1,6,131,1,47
ADI-DHG,15,180,1,1,6,131,1,43
ADI-DHG,0,60,0,0,6,131,0,0
ADI-DHG,2,60,0,0,6,131,0,0
ADI-DHG,4,240,1,1,6,131,1,71
ADI-DHG,3,300,1,0,6,131,1,95
ADI-DHG,20,300,0,0,6,131,0,0
ADI-DHG,7,240,2,0,6,131,2,137
ADI-DHG,9,360,2,0,6,131,2,181
ADI-DHG,0,360,1,1,6,131,1,114
AF-KOTA,14,180,0,0,2,333,0,0
AF-KOTA,4,300,0,0,2,333,0,0
AF-KOTA,20,300,0,0,2,333,0,0
AF-KOTA,3,240,0,1,2,333,0,0
AF-KOTA,0,240,0,1,2,333,0,0
AF-KOTA,10,480,0,1,2,333,0,0
AF-KOTA,11,120,0,1,2,333,0,0
AF-KOTA,18,60,1,1,2,333,1,46
AF-KOTA,8,120,1,1,2,333,1,48
AF-KOTA,1,300,0,1,2,333,0,0
AF-KOTA,23,300,0,0,2,333,0,0
AF-KOTA,5,240,0,1,2,333,0,0
AF-KOTA,21,240,0,1,2,333,0,0
AF-KOTA,23,180,0,1,2,333,0,0
AF-KOTA,15,480,1,1,2,333,1,165
CNB-CNBI,5,300,0,0,1,4,0,0
CNB-CNBI,21,180,0,1,1,4,0,0
CNB-CNBI,14,240,0,0,1,4,0,0
CNB-CNBI,20,120,1,1,1,4,1,43
CNB-CNBI,4,480,0,1,1,4,0,0
CNB-CNBI,13,480,1,0,1,4,1,165
CNB-CNBI,14,60,0,0,1,4,0,0
CNB-CNBI,18,240,1,0,1,4,1,68
CNB-CNBI,10,300,0,1,1,4,0,0
CNB-CNBI,0,300,0,1,1,4,0,0
CNB-CNBI,9,240,0,0,1,4,0,0
CNB-CNBI,1,60,0,0,1,4,0,0
CNB-CNBI,10,480,0,0,1,4,0,0
CNB-CNBI,11,60,0,1,1,4,0,0
CNB-CNBI,22,240,0,1,1,4,0,0
ALD-CNBI,3,60,0,0,1,190,0,0
ALD-CNBI,19,60,0,0,1,190,0,0
ALD-CNBI,4,360,0,1,1,190,0,0
ALD-CNBI,1,180,0,0,1,190,0,0
ALD-CNBI,8,60,0,1,1,190,0,0
ALD-CNBI,14,120,0,0,1,190,0,0
ALD-CNBI,19,300,1,1,1,190,1,90
ALD-CNBI,7,480,0,0,1,190,0,0
ALD-CNBI,19,180,1,0,1,190,1,47
ALD-CNBI,0,240,0,1,1,190,0,0
ALD-CNBI,14,240,0,0,1,190,0,0
ALD-CNBI,16,60,0,1,1,190,0,0
ALD-CNBI,7,120,0,1,1,190,0,0
ALD-CNBI,19,60,0,1,1,190,0,0
ALD-CNBI,5,120,0,1,1,190,0,0
ALD-MGS,4,480,1,0,2,141,1,166
ALD-MGS,20,360,1,1,2,141,1,121
ALD-MGS,18,480,1,0,2,141,1,162
ALD-MGS,20,180,1,0,2,141,1,42
ALD-MGS,22,480,1,1,2,141,1,163
ALD-MGS,19,120,0,1,2,141,0,0
ALD-MGS,15,60,0,0,2,141,0,0
ALD-MGS,10,360,0,1,2,141,0,0
ALD-MGS,2,60,0,0,2,141,0,0
ALD-MGS,5,180,0,1,2,141,0,0
ALD-MGS,1,300,0,1,2,141,0,0
ALD-MGS,16,360,0,0,2,141,0,0
ALD-MGS,21,120,1,1,2,141,1,44
ALD-MGS,11,180,0,1,2,141,0,0
ALD-MGS,16,60,0,1,2,141,0,0
HWH-KPK,15,300,0,0,1,195,0,0
HWH-KPK,18,60,0,0,1,195,0,0
HWH-KPK,10,180,1,0,1,195,1,43
HWH-KPK,8,120,0,1,1,195,0,0
HWH-KPK,13,360,0,1,1,195,0,0
HWH-KPK,9,180,1,1,1,195,1,48
HWH-KPK,0,480,0,1,1,195,0,0
HWH-KPK,20,240,0,1,1,195,0,0
HWH-KPK,2,120,0,1,1,195,0,0
HWH-KPK,8,120,0,1,1,195,0,0
HWH-KPK,0,360,0,1,1,195,0,0
HWH-KPK,16,60,0,0,1,195,0,0
HWH-KPK,3,180,0,1,1,195,0,0
HWH-KPK,0,300,0,0,1,195,0,0
HWH-KPK,4,300,0,0,1,195,0,0
RMA-RTM,2,300,1,0,2,194,1,92
RMA-RTM,10,120,0,0,2,194,0,0
RMA-RTM,6,60,0,1,2,194,0,0
RMA-RTM,0,120,0,0,2,194,0,0
RMA-RTM,10,300,1,1,2,194,1,97
RMA-RTM,19,240,0,1,2,194,0,0
RMA-RTM,13,120,1,1,2,194,1,43
RMA-RTM,7,60,0,1,2,194,0,0
RMA-RTM,17,240,0,1,2,194,0,0
RMA-RTM,7,120,0,0,2,194,0,0
RMA-RTM,4,360,1,1,2,194,1,113
RMA-RTM,9,360,1,1,2,194,1,113
RMA-RTM,23,60,0,0,2,194,0,0
RMA-RTM,1,180,0,1,2,194,0,0
RMA-RTM,0,240,0,0,2,194,0,0
BVC-SGD,2,120,0,0,2,28,0,0
BVC-SGD,19,480,0,0,2,28,0,0
BVC-SGD,5,360,1,1,2,28,1,113
BVC-SGD,9,360,1,1,2,28,1,117
BVC-SGD,3,360,0,1,2,28,0,0
BVC-SGD,23,60,0,0,2,28,0,0
BVC-SGD,5,480,1,0,2,28,1,162
BVC-SGD,21,480,0,0,2,28,0,0
BVC-SGD,17,60,1,1,2,28,1,42
BVC-SGD,10,120,1,0,2,28,1,40
BVC-SGD,4,120,0,0,2,28,0,0
BVC-SGD,6,60,0,1,2,28,0,0
BVC-SGD,12,180,0,0,2,28,0,0
BVC-SGD,23,60,0,1,2,28,0,0
BVC-SGD,16,240,1,0,2,28,1,70
DLJ-SGD,9,480,2,1,8,21,2,232
DLJ-SGD,2,300,1,1,8,21,1,93
DLJ-SGD,12,60,0,0,8,21,0,0
DLJ-SGD,2,180,1,1,8,21,1,45
DLJ-SGD,7,60,0,1,8,21,0,0
DLJ-SGD,2,360,1,1,8,21,1,118
DLJ-SGD,16,60,0,1,8,21,0,0
DLJ-SGD,7,480,2,1,8,21,2,233
DLJ-SGD,15,360,3,0,8,21,3,258
DLJ-SGD,20,120,1,1,8,21,1,44
DLJ-SGD,21,120,1,0,8,21,1,46
DLJ-SGD,17,300,4,1,8,21,4,343
DLJ-SGD,5,360,2,0,8,21,2,174
DLJ-SGD,11,180,0,0,8,21,0,0
DLJ-SGD,6,360,2,1,8,21,2,185
BTD-DLJ,18,300,4,1,11,43,4,351
BTD-DLJ,16,300,3,1,11,43,3,231
BTD-DLJ,12,120,0,0,11,43,0,0
BTD-DLJ,4,60,0,1,11,43,0,0
BTD-DLJ,0,360,2,0,11,43,2,184
BTD-DLJ,5,360,3,1,11,43,3,258
BTD-DLJ,22,120,1,0,11,43,1,40
BTD-DLJ,17,480,6,0,11,43,6,678
BTD-DLJ,20,240,2,1,11,43,2,143
BTD-DLJ,21,480,4,1,11,43,4,423
BTD-DLJ,18,60,2,1,11,43,2,114
BTD-DLJ,14,300,3,1,11,43,3,253
BTD-DLJ,17,300,4,0,11,43,4,342
BTD-DLJ,22,240,2,0,11,43,2,134
BTD-DLJ,10,240,1,1,11,43,1,70
BTD-JVN,0,180,1,1,8,72,1,41
BTD-JVN,21,120,0,0,8,72,0,0
BTD-JVN,9,180,1,0,8,72,1,45
BTD-JVN,0,360,1,1,8,72,1,112
BTD-JVN,6,60,1,1,8,72,1,45
BTD-JVN,0,480,2,0,8,72,2,216
BTD-JVN,15,300,3,1,8,72,3,226
BTD-JVN,16,180,3,0,8,72,3,183
BTD-JVN,11,60,0,1,8,72,0,0
BTD-JVN,8,180,2,0,8,72,2,97
BTD-JVN,20,300,1,1,8,72,1,97
BTD-JVN,12,240,0,1,8,72,0,0
BTD-JVN,14,180,0,1,8,72,0,0
BTD-JVN,2,480,3,1,8,72,3,315
BTD-JVN,14,120,0,1,8,72,0,0
JVN-VG,8,60,0,0,9,68,0,0
JVN-VG,23,360,4,0,9,68,4,374
JVN-VG,6,180,2,0,9,68,2,109
JVN-VG,2,480,2,1,9,68,2,231
JVN-VG,8,300,1,0,9,68,1,89
JVN-VG,0,180,3,1,9,68,3,200
JVN-VG,7,180,0,0,9,68,0,0
JVN-VG,3,60,0,1,9,68,0,0
JVN-VG,2,180,0,1,9,68,0,0
JVN-VG,12,240,0,1,9,68,0,0
JVN-VG,8,180,1,1,9,68,1,45
JVN-VG,2,240,0,1,9,68,0,0
JVN-VG,22,180,3,1,9,68,3,198
JVN-VG,18,180,2,1,9,68,2,101
JVN-VG,1,60,1,1,9,68,1,45
AF-SMBJ,2,480,0,1,2,127,0,0
AF-SMBJ,3,60,0,1,2,127,0,0
AF-SMBJ,0,300,0,1,2,127,0,0
AF-SMBJ,15,240,0,0,2,127,0,0
AF-SMBJ,4,120,0,0,2,127,0,0
AF-SMBJ,21,300,0,0,2,127,0,0
AF-SMBJ,17,180,0,0,2,127,0,0
AF-SMBJ,21,300,0,1,2,127,0,0
AF-SMBJ,18,480,0,1,2,127,0,0
AF-SMBJ,22,180,0,1,2,127,0,0
AF-SMBJ,19,300,0,1,2,127,0,0
AF-SMBJ,17,60,0,0,2,127,0,0
AF-SMBJ,15,480,0,0,2,127,0,0
AF-SMBJ,4,300,0,1,2,127,0,0
AF-SMBJ,15,120,0,0,2,127,0,0
DHN-ULT,9,240,0,1,1,44,0,0
DHN-ULT,1,180,0,0,1,44,0,0
DHN-ULT,1,240,0,1,1,44,0,0
DHN-ULT,5,180,0,1,1,44,0,0
DHN-ULT,7,360,0,1,1,44,0,0
DHN-ULT,1,60,0,0,1,44,0,0
DHN-ULT,5,240,0,1,1,44,0,0
DHN-ULT,20,480,1,0,1,44,1,162
DHN-ULT,12,60,0,0,1,44,0,0
DHN-ULT,16,480,1,0,1,44,1,166
DHN-ULT,20,300,1,0,1,44,1,91
DHN-ULT,22,360,0,1,1,44,0,0
DHN-ULT,14,180,0,1,1,44,0,0
DHN-ULT,20,180,1,1,1,44,1,47
DHN-ULT,23,120,0,0,1,44,0,0
BL-UDN,7,60,0,1,7,65,0,0
